ID_Candidate,firstname,lastname,gender,city,district,group
49663,Saambavi,Poopalapillai,f,Burgdorf,Bern,FDP/PLR
49664,Michelle,Schweizer,f,Unterseen,Bern,FDP/PLR
49665,Semiramis,Mordasini,f,Bern,Bern,FDP/PLR
49666,Shakthiraj,Ravendran,m,Ostermundigen,Bern,FDP/PLR
49667,Simon,Leray,m,Vinelz,Bern,FDP/PLR
49668,Tim,Jaggi,m,Bern,Bern,FDP/PLR
49669,Alessandro,Chioccarello,m,Schliern,Bern,FDP/PLR
49670,Loris,Urwyler,m,Bern,Bern,FDP/PLR
49671,Leonie,Eyer,f,Langenthal,Bern,FDP/PLR
49672,Christian,Cadisch,m,Thun,Bern,FDP/PLR
49673,Alexander,Martinolli,m,Kriechenwil,Bern,FDP/PLR
49674,Luca,Grossenbacher,m,Adelboden,Bern,FDP/PLR
49675,Vivianne,Esseiva,f,Bern,Bern,FDP/PLR
49676,Timo,Trachsel,m,Reichenbach,Bern,FDP/PLR
49677,Carole,Howald,f,Langenthal,Bern,FDP/PLR
49678,Nils,Fuchs,m,Interlaken,Bern,FDP/PLR
49679,Joel Cedric,Rutschmann,m,Hilterfingen,Bern,FDP/PLR
49680,Viktor Urban,Gsteiger,m,Ittigen,Bern,FDP/PLR
49681,Johanna,Schenk,f,Muri bei Bern,Bern,FDP/PLR
49682,Adrian Franz,Willi,m,Hofstetten b. Brienz,Bern,FDP/PLR
49683,Marc,Guldenfels,m,Oberhofen,Bern,FDP/PLR
49684,Loris Noel,Steffen,m,Thörishaus,Bern,FDP/PLR
49685,Micha,Müller,m,Uetendorf,Bern,FDP/PLR
49686,Nicola,Grossenbacher,m,Thun,Bern,FDP/PLR
49687,Janic,Stalder,m,Thun,Bern,FDP/PLR
49688,Mentari,Baumann,f,Bern,Bern,FDP/PLR
49689,Susanne,Heer,f,Horw,Luzern,FDP/PLR
49690,Karin,Ruckli,f,Luzern,Luzern,FDP/PLR
49691,Kathrin,Scherer,f,Meggen,Luzern,FDP/PLR
49692,Karin,Supersaxo Freiburghaus,f,Adligenswil,Luzern,FDP/PLR
49693,Marion,Maurer,f,Adligenswil,Luzern,FDP/PLR
49694,Hildegard,Meier-Schöpfer,f,Willisau,Luzern,FDP/PLR
49695,Branka,Kaiser,f,Luzern,Luzern,FDP/PLR
49696,Rosy,Schmid,f,Hildisrieden,Luzern,FDP/PLR
49697,Stephan,Schiesser,m,Basel,Basel-Stadt,FDP/PLR
49698,Nicole,Strahm-Lavanchy,f,Riehen,Basel-Stadt,FDP/PLR
49699,Anselmo,Renz,m,Basel,Basel-Stadt,FDP/PLR
49700,Daniel,Hettich,m,Riehen,Basel-Stadt,FDP/PLR
49701,Lydia,Isler-Christ,f,Basel,Basel-Stadt,FDP/PLR
49702,Vera,Zehnder,f,Remetschwil,Aargau,GLP/PVL
49703,Mirko,Behrens,m,Neuenhof,Aargau,GLP/PVL
49704,Marcel,Grüninger,m,Koblenz,Aargau,GLP/PVL
49705,Tomas,Nezel,m,Obersiggenthal,Aargau,GLP/PVL
49706,Marcel,Hug,m,Wettingen,Aargau,GLP/PVL
49707,Urs,Lüthi,m,Waltenswil,Aargau,GLP/PVL
49708,Roland,Ringgenberg,m,Suhr,Aargau,GLP/PVL
49709,Raphael,Markstaller,m,Buchs,Aargau,GLP/PVL
49710,Bernhard,Stöckli,m,Frick,Aargau,GLP/PVL
49711,Thomas,Scheuzger,m,Staffelbach,Aargau,GLP/PVL
49712,Michael,Ganz,m,Aarau,Aargau,GLP/PVL
49713,Beat,Hiller,m,Lenzburg,Aargau,GLP/PVL
49714,Adrian,Höhn,m,Lenzburg,Aargau,GLP/PVL
49715,Andreas,Mahler,m,Fislisbach,Aargau,GLP/PVL
49716,Nina,Eldridge,f,Binningen,Basel-Landschaft,GLP/PVL
49717,Jonas,Ferro,m,Duggingen,Basel-Landschaft,GLP/PVL
49718,Melina,Kaeser,f,Therwil,Basel-Landschaft,GLP/PVL
49719,Yves,Jenni,m,Liestal,Basel-Landschaft,GLP/PVL
49720,Manuel,Fabry,m,Lausen,Basel-Landschaft,GLP/PVL
49721,Domenic,Schneider,m,Liestal,Basel-Landschaft,GLP/PVL
49722,Thomas,Tribelhorn,m,Rünenberg,Basel-Landschaft,GLP/PVL
49723,Alessandro,Giangreco,m,Allschwil,Basel-Landschaft,GLP/PVL
49724,Patrick,Wolfgang,m,Frenkendorf,Basel-Landschaft,GLP/PVL
49725,Cécile,Grüninger-Deiss,f,Münchenstein,Basel-Landschaft,GLP/PVL
49726,Sandie,Collins,f,Therwil,Basel-Landschaft,GLP/PVL
49727,Manuel,Ballmer,m,Lupsingen,Basel-Landschaft,GLP/PVL
49728,Tanja,Haller,f,Oberwil,Basel-Landschaft,GLP/PVL
49729,Jean-Jacques,Welz,m,Pfeffingen,Basel-Landschaft,GLP/PVL
49730,Hanspeter,Heeb,m,Romanshorn,Thurgau,GLP/PVL
49731,Marc,Haltiner,m,Zihlschlacht,Thurgau,GLP/PVL
49732,Barbara,Kopieczek,f,Frauenfeld,Thurgau,GLP/PVL
49733,Doris,Reifler-Zäch,f,Hohentannen,Thurgau,GLP/PVL
49734,Jorim Elias,Schäfer,m,Bischofszell,Thurgau,GLP/PVL
49735,Lukas,Dischler,m,Balterswil,Thurgau,GLP/PVL
49736,Vittoria,Arnaboldi,f,Novazzano,Tessin,GLP/PVL
49737,Stefano,Cantaluppi,m,Chiasso,Tessin,GLP/PVL
49738,Laura,Fischer Nikiforoff,f,Vernate,Tessin,GLP/PVL
49739,Piotr,Nikiforoff,m,Vernate,Tessin,GLP/PVL
49740,Stefano,Pesce,m,Gentilino,Tessin,GLP/PVL
49741,Francesca,Martinez,f,Rivera,Tessin,GLP/PVL
49742,Emanuele,Mobiglia,m,Brione sopra Minusio,Tessin,GLP/PVL
49743,Massimo,Mobiglia,m,Brione sopra Minusio,Tessin,GLP/PVL
49744,Philippe,Jansen,m,Sion,Wallis,GLP/PVL
49745,Gwenaël Louis,Richard,m,Massongex,Wallis,GLP/PVL
49746,Roger,Ambort,m,Naters,Wallis,GLP/PVL
49747,Elodie,Darbellay,f,Sembrancher,Wallis,GLP/PVL
49748,Nathan,Metthez,m,Visp,Wallis,GLP/PVL
49749,Tamar,Hosennen,f,Brig-Glis,Wallis,GLP/PVL
49750,Severin Pascal,Knecht,m,Oberwil,Zürich,GLP/PVL
49751,Valérie,Vuillerat,f,Zürich,Zürich,GLP/PVL
49752,Bruno,Rüegg,m,Rüti,Zürich,GLP/PVL
49753,Irène,Kostenas,f,Zürich,Zürich,GLP/PVL
49754,François,Cochard,m,Zürich,Zürich,GLP/PVL
49755,Andreas,Ruflin,m,Zürich,Zürich,GLP/PVL
49756,Michèle,Bättig Schenk,f,Zürich,Zürich,GLP/PVL
49757,Jeffrey,Alldis,m,Fehraltdorf,Zürich,GLP/PVL
49758,Roger,Reuss,m,Winterthur,Zürich,GLP/PVL
49759,Tobias,Britt,m,Zürich,Zürich,GLP/PVL
49760,Daniel,Rommler,m,Wernetshausen,Zürich,GLP/PVL
49761,Simon Jost,Schlauri,m,Zürich,Zürich,GLP/PVL
49762,Ronny,Siev,m,Zürich,Zürich,GLP/PVL
49763,Dominic,Ziegler,m,Erlenbach,Zürich,GLP/PVL
49764,Matthias,Adolf,m,Küsnacht,Zürich,GLP/PVL
49765,Gregor,Kreuzer,m,Zürich,Zürich,GLP/PVL
49766,Markus,Hegi,m,Kloten,Zürich,GLP/PVL
49767,Stefanie,Huber,f,Dübendorf,Zürich,GLP/PVL
49768,Markus,Jandl,m,Zürich,Zürich,GLP/PVL
49769,Alexis,Caceda,m,Bachenbülach,Zürich,GLP/PVL
49770,Karin,Joss,f,Dällikon,Zürich,GLP/PVL
49771,Tobias,Honold,m,Glattpark,Zürich,GLP/PVL
49772,Ursula,Bornhauser,f,Ottikon b. Kemptthal,Zürich,GLP/PVL
49773,Beat,Conrad,m,Zürich,Zürich,GLP/PVL
49774,Nadia,Koch,f,Rümlang,Zürich,GLP/PVL
49775,Karl,Viridén,m,Schlieren,Zürich,GLP/PVL
49776,Josef,Junz,m,Hombrechtikon,Zürich,GLP/PVL
49777,Christian,Trösch,m,Glattfelden,Zürich,GLP/PVL
49778,Markus,Uhlmann,m,Horgen,Zürich,GLP/PVL
49779,Nicolas,Schwarz,m,Zürich,Zürich,GLP/PVL
49780,Flavio Felice,Rump,m,Zürich,Zürich,GLP/PVL
49781,Silvia,Marton,f,Geroldswil,Zürich,GLP/PVL
49782,Thomas,Bachmann,m,Winterthur,Zürich,GLP/PVL
49783,Erika,Attinger,f,Gockhausen,Zürich,GLP/PVL
49784,Andreas,Kriesi,m,Schlieren,Zürich,GLP/PVL
49785,Sarah,Heinzmann,f,Visperterminen,Wallis,SP/PS
49786,Anita,Iseni,f,Visp,Wallis,SP/PS
49787,Sandro,Werlen,m,Agarn,Wallis,SP/PS
49788,Simon,Kräuchi,m,Brig,Wallis,SP/PS
49789,Aileen,Jenni,f,Obergerlafingen,Solothurn,SP/PS
49790,Kassandra,Frey,f,Solothurn,Solothurn,SP/PS
49791,Lars,Ritter,m,Messen,Solothurn,SP/PS
49792,Simon,Michel,m,Solothurn,Solothurn,SP/PS
49793,Lara,Frey,f,Solothurn,Solothurn,SP/PS
49794,Moira,Walter,f,Solothurn,Solothurn,SP/PS
49796,Claudia,Bandixen-Widmer,f,Hausen,Aargau,others
49797,Barbara,Buhofer,f,Birrwil,Aargau,others
49798,Clivia,Koch,f,Würenlos,Aargau,others
49799,Susi,Schildknecht-Gut,f,Jonen,Aargau,others
49800,Peter,Haudenschild,m,Brugg,Aargau,others
49801,Robert P.,Hilty,m,Küttigen,Aargau,others
49802,Maximilian,Reimann,m,Gipf-Oberfrick,Aargau,others
49803,Matteo,Blaser,m,Luterbach,Solothurn,small right
49804,Jennifer,Barry-Schneider,f,Derendingen,Solothurn,small right
49805,Andjela,Veličković,f,Chêne-Bougeries,Genf,SP/PS
49806,Berfin,Açığ,f,Genève,Genf,SP/PS
49807,Guilhem,Kokot,m,Genève,Genf,SP/PS
49808,Salma,Selle,f,Genève,Genf,SP/PS
49809,Thomas,Bruchez,m,Cologny,Genf,SP/PS
49810,Ricardo,Do Rego,m,Lausanne,Genf,SP/PS
49811,Florian,Baier,m,Lancy,Genf,EVP/PEV
49812,Stéphane,Ecuyer,m,Thônex,Genf,EVP/PEV
49813,Ourehonon,Gouanou,f,Genève,Genf,EVP/PEV
49814,Igor,De Moraes,m,Thônex,Genf,EVP/PEV
49815,Margarita,Meier Mazurskiy,f,Genève,Genf,EVP/PEV
49816,Joseph,Kabongo,m,Genève,Genf,EVP/PEV
49817,Jean,Manca,m,Vernier,Genf,EVP/PEV
49818,Jérôme,Beshara,m,Genève,Genf,EVP/PEV
49819,Etienne,Rochat,m,Meyrin,Genf,EVP/PEV
49820,Catherine,Ladimi,f,Onex,Genf,EVP/PEV
49821,Sarah,Blatter,f,Kirchdorf,Bern,SP/PS
49822,Gianna,Strobel,f,Biel/Bienne,Bern,SP/PS
49823,Frédéric,Mader,m,Bern,Bern,SP/PS
49824,Miro,Meyer,m,Biel/Bienne,Bern,SP/PS
49825,Vinzenz,Binggeli,m,Biel/Bienne,Bern,SP/PS
49826,Henrik,Zimmermann,m,Liebefeld,Bern,SP/PS
49827,Vera,Diener,f,Schwarzenburg,Bern,SP/PS
49828,Levin,Koller,m,Biel/Bienne,Bern,SP/PS
49829,Sofia,Fisch,f,Madiswil,Bern,SP/PS
49830,Benjamin,Stückelberger,m,Therwil,Bern,SP/PS
49831,Samira,Martini,f,Thörigen,Bern,SP/PS
49832,Marcel,Steinmann,m,Büren a.A,Bern,SP/PS
49833,Hervé,Roquet,m,Biel/Bienne,Bern,SP/PS
49834,Nino,Jakob,m,Biel/Bienne,Bern,SP/PS
49835,Michael,von Bergen,m,Brienz,Bern,SP/PS
49836,Muriel,Günther,f,Biel/Bienne,Bern,SP/PS
49837,Barbara,Keller,f,Bern,Bern,SP/PS
49838,Manon,Jaccard,f,Thun,Bern,SP/PS
49839,Michaela,Bajraktar,f,Köniz,Bern,SP/PS
49840,Mayra Kyra,Faccio Vasquez,f,Köniz,Bern,SP/PS
49841,Tanja,Blume,f,Burgdorf,Bern,SP/PS
49842,Jérémie,Reusser,m,Waltenschwil,Bern,SP/PS
49844,Nils,Jocher,m,Frenkendorf,Basel-Landschaft,SP/PS
49845,Nisha,Thangeswaran,f,Liestal,Basel-Landschaft,SP/PS
49846,Ronja,Jansen,f,Frenkendorf,Basel-Landschaft,SP/PS
49847,Céline,Gass,f,Reigoldswil,Basel-Landschaft,SP/PS
49848,Jonas,Brunner,m,Kilchberg,Basel-Landschaft,SP/PS
49849,Katja,Schwab,f,Reigoldswil,Basel-Landschaft,SP/PS
49850,Maurice,Koller,m,Frenkendorf,Basel-Landschaft,SP/PS
49851,Tobias,Schaub,m,Pratteln,Basel-Landschaft,SP/PS
49852,Anna,Holm,f,Muttenz,Basel-Landschaft,SP/PS
49853,Flavia,Graber,f,Münchenstein,Basel-Landschaft,SP/PS
49854,Laura,Pippia,f,Laufen,Basel-Landschaft,SP/PS
49855,Noam,Schaulin,m,Hochwald,Basel-Landschaft,SP/PS
49856,Basil,Brüggemann,m,Therwil,Basel-Landschaft,SP/PS
49857,Jasmine,Bosshard,f,Pratteln,Basel-Landschaft,SP/PS
49858,Luzian,Messina,m,Basel,Basel-Stadt,small right
49859,Judith Vera,Bützberger,f,Basel,Basel-Stadt,small right
49860,Markus,Grob,m,Riehen,Basel-Stadt,small right
49861,Roland,Herzig,m,Basel,Basel-Stadt,small right
49862,Jean-Aloys,von Orelli,m,Riehen,Basel-Stadt,small right
49863,Markus,Ammann,m,Glis,Wallis,CVP/PDC
49864,Leo,Ruppen,m,Naters,Wallis,CVP/PDC
49865,Melanie,Schmid,f,Glis,Wallis,CVP/PDC
49866,Raffaele,Zenklusen,m,Glis,Wallis,CVP/PDC
49867,Aufdenblatten,Jonas,m,Zermatt,Wallis,CVP/PDC
49868,Matthias,Hildbrand,m,Ried-Brig,Wallis,CVP/PDC
49869,Franziska,Rohner,f,Biberist,Solothurn,SP/PS
49870,Leona,Wassmann,f,Weinfelden,Thurgau,SP/PS
49871,Sina Sophia,Keller,f,Kreuzlingen,Thurgau,SP/PS
49872,Carla,Steffen,f,Kreuzlingen,Thurgau,SP/PS
49873,Joël,Reichelt,m,Kreuzlingen,Thurgau,SP/PS
49874,Fabian,Binzegger,m,Bischofszell,Thurgau,SP/PS
49875,Beat,Schenk,m,Kreuzlingen,Thurgau,SP/PS
49876,Audrey,Petoud,f,Lausanne,Waadt,SP/PS
49877,Bertil,Munk,m,Lausanne,Waadt,SP/PS
49878,Bleta,Ademi,f,Lausanne,Waadt,SP/PS
49879,Camille,Robert,f,Cheseaux-Noréaz,Waadt,SP/PS
49880,David,Raccaud,m,Bussigny,Waadt,SP/PS
49881,Jeanne,Amy,f,Etoy,Waadt,SP/PS
49882,Kelmy,Martinez,m,Bière,Waadt,SP/PS
49883,Kévin,Buthey,m,Ecublens,Waadt,SP/PS
49884,Margarida (Maggy),Janeiro,f,Riex,Waadt,SP/PS
49885,Matilda,Panico,f,St-Sulpice,Waadt,SP/PS
49886,Mehdy,Henrioud,m,Vallorbe,Waadt,SP/PS
49887,Pierrick,Muller,m,Moudon,Waadt,SP/PS
49888,Samuel,de Vargas,m,Lausanne,Waadt,SP/PS
49889,Yusuf,Kulmiye,m,Lausanne,Waadt,SP/PS
49890,Zélie,Jara,f,Lausanne,Waadt,SP/PS
49891,Clémence,Danesi,f,Lonay,Waadt,SP/PS
49892,Camille,Cantone,f,Nyon,Waadt,SP/PS
49893,Julien-Clément,Waeber,m,Chavannes-près-Renens,Waadt,SP/PS
49894,Léonore,Vuissoz,f,Lausanne,Waadt,SP/PS
49895,Alexandre,Porret,m,Le Locle,Neuenburg,SP/PS
49896,Pauline,Schneider,f,Neuchâtel,Neuenburg,SP/PS
49897,Zoé,Nater,f,Bevaix,Neuenburg,SP/PS
49898,Tristan,Robert,m,Neuchâtel,Neuenburg,SP/PS
49899,Joakim,Martins,m,Boncourt,Jura,SP/PS
49900,Leïla,Hanini,f,Courroux,Jura,SP/PS
49901,Aline,Caloz,f,Monthey,Wallis,SP/PS
49902,Joséphine,Borgeaud,f,Monthey,Wallis,SP/PS
49903,Yasmine,Giovanola,f,Choëx,Wallis,SP/PS
49904,Aymeric,Dallinge,m,St-Maurice,Wallis,SP/PS
49905,Yann,Vetter,m,Sierre,Wallis,SP/PS
49906,Benoit,Barras,m,Chermignon,Wallis,SP/PS
49907,Fabien,Robyr,m,Muraz/Sierre,Wallis,SP/PS
49908,Alicia,Reuse,f,Saxon,Wallis,SP/PS
49909,Nathan,Tornay,m,Martigny-Combe,Wallis,SP/PS
49910,Raza,Hajraj,f,Saxon,Wallis,SP/PS
49911,Alexandra,Perruchoud,f,Sion,Wallis,SP/PS
49912,Darius,Boozarjohmehri,m,Savièse,Wallis,SP/PS
49913,Killian,Bianchi,f,Sion,Wallis,SP/PS
49914,Loïc,Le Deunff,m,Veysonnaz,Wallis,SP/PS
49915,Pauline,Crettol,f,Bramois,Wallis,SP/PS
49916,Valentine,Rey,f,Ayent,Wallis,SP/PS
49917,Hans Peter,Grunder,m,Bätershausen,Thurgau,BDP/PBD
49918,Roger,Häusler,m,Märwil,Thurgau,BDP/PBD
49919,Sacha Gerhard,Wabel,m,Weinfelden,Thurgau,BDP/PBD
49920,Katja Christa,Müller,f,Frauenfeld,Thurgau,BDP/PBD
49921,Gabriel,Herzog,m,Frauenfeld,Thurgau,BDP/PBD
49922,Alfred,Mettler,m,Frasnacht,Thurgau,BDP/PBD
49923,Andreas,Guhl,m,Oppikon,Thurgau,BDP/PBD
49924,Jürg,Schumacher,m,Märstetten,Thurgau,BDP/PBD
49925,Thomas Markus,Riesen,m,Hosenruck,Thurgau,BDP/PBD
49926,Kolumban,Helfenberger,m,Tuttwil,Thurgau,BDP/PBD
49927,Karin,Peter Kis,f,Kreuzlingen,Thurgau,BDP/PBD
49928,Martin,Huber,m,Mattwil,Thurgau,BDP/PBD
49929,Matthias,Jung,m,Neukirch,Thurgau,BDP/PBD
49930,Roland Alfred,Huber,m,Frauenfeld,Thurgau,BDP/PBD
49931,Joel,Hönger,m,Frauenfeld,Thurgau,BDP/PBD
49932,Paul (Pablo),Hess,m,Steckborn,Zürich,small left
49933,Tara,Welschinger,f,Zürich,Zürich,small left
49934,Anita (Nisa),Reinhart,f,Ossingen,Zürich,small left
49935,Karl,Zschiegner,m,Egg b. Zürich,Zürich,small left
49936,Markus,Scheuring,m,Zürich,Zürich,small left
49937,Noah,Gisler,m,Bronschhofen,St. Gallen,SP/PS
49939,Andrea,Scheck,f,St.Gallen,St. Gallen,SP/PS
49940,Bujar,Zenuni,m,Wil,St. Gallen,SP/PS
49941,Cem,Kirmizitoprak,m,St.Gallen,St. Gallen,SP/PS
49942,Miriam,Rizvi,f,St.Gallen,St. Gallen,SP/PS
49943,Moritz,Rohner,m,St.Gallen,St. Gallen,SP/PS
49944,Leo,Rüdiger,m,St.Gallen,St. Gallen,SP/PS
49945,Anna,Miotto,f,Uzwil,St. Gallen,SP/PS
49946,Timo,Räbsamen,m,Wil,St. Gallen,SP/PS
49947,Lena,Eberhard,f,Ebnat-Kappel,St. Gallen,SP/PS
49948,Kathrin,Schelker,f,Horw,Luzern,small left
49949,Mario,Cadinu,m,Aarburg,Aargau,SP/PS
49950,Stefan,Dietrich,m,Bremgarten,Aargau,SP/PS
49951,Sinem,Gökçen-Atalan,f,Untersiggenthal,Aargau,SP/PS
49953,Theebigah,Krishnathasan,f,Mägenwil,Aargau,SP/PS
49954,Funda,Mignogna-Yilmaz,f,Schöftland,Aargau,SP/PS
49955,Esad,Sadikovic,m,Birr,Aargau,SP/PS
49956,Leutrim,Spahija,m,Brugg,Aargau,SP/PS
49957,Hüseyin,Türkkan,m,Rekingen,Aargau,SP/PS
49958,Beşir,Kısa Açıkgöz,m,Wettingen,Aargau,SP/PS
49960,Rolf,Schöner,m,Aarau,Aargau,SP/PS
49961,Sennur,Sümer,f,Villmergen,Aargau,SP/PS
49962,Flavia,Brogle,f,Wettingen,Aargau,SP/PS
49963,Florian,Hunziker,m,Gränichen,Aargau,SP/PS
49964,Lara,Hitz,f,Unterentfelden,Aargau,SP/PS
49965,Lenny,Hug,m,Schmiedrued,Aargau,SP/PS
49966,Nico,Zobrist,m,Unterentfelden,Aargau,SP/PS
49967,Noah,Zurfluh,m,Brugg,Aargau,SP/PS
49968,Sofie,Kamber,f,Lenzburg,Aargau,SP/PS
49969,Sophie,Haefeli,f,Oberrohrdorf,Aargau,SP/PS
49970,Noa,Haefeli,m,Oberrohrdorf,Aargau,SP/PS
49971,Sandro,Covo,m,Jonen,Aargau,SP/PS
49972,Siel,Meier,m,Würenlingen,Aargau,SP/PS
49973,Patricia,Hegglin,f,Dottikon,Aargau,SP/PS
49974,Marlies,Erb,m,Ennetbaden,Aargau,SP/PS
49975,Mia,Jenni,f,Obersiggenthal,Aargau,SP/PS
49976,Angus,Duffy,m,Basel,Basel-Stadt,SP/PS
49977,Jessica,Brandenburger,f,Basel,Basel-Stadt,SP/PS
49978,Philipp,Schuler,m,Basel,Basel-Stadt,SP/PS
49979,Renate,Takacs,f,Basel,Basel-Stadt,SP/PS
49980,Julia,Baumgartner,f,Basel,Basel-Stadt,SP/PS
49981,Lucas,Wirz,m,Basel,Basel-Stadt,SP/PS
49982,Nicolas,Eichenberger,m,Basel,Basel-Stadt,SP/PS
49983,Seyran,Dilekci,f,Basel,Basel-Stadt,SP/PS
49984,Livia,Kläui,f,Basel,Basel-Stadt,SP/PS
49985,Nino,Russano,m,Basel,Basel-Stadt,SP/PS
49986,Samira-Luzia,Muster,f,Gunzgen,Solothurn,SP/PS
49987,Cécile Léa,Send,f,Olten,Solothurn,SP/PS
49988,Sarah Medea,Thanasis,f,Olten,Solothurn,SP/PS
49989,Corina,Bolliger,f,Olten,Solothurn,SP/PS
49990,Carla,Pfister,f,Olten,Solothurn,SP/PS
49991,Fanny Marila,Klaffke,f,Hägendorf,Solothurn,SP/PS
49992,Simeon,Bodenmann,m,Herbligen,Bern,NA
49993,Stefan,Haldemann,m,Signau,Bern,NA
49994,Joachim,Keller,m,Toffen,Bern,NA
49995,Rafael,Hugentobler,m,Burgdorf,Bern,NA
49996,Nino Luca,Küenzi,m,Thun,Bern,NA
49997,Corina,Grossniklaus-Frutschi,f,Uetendorf,Bern,NA
49998,Joël,Mürner,m,Hasle-Rüegsau,Bern,NA
49999,Nicole,Gugler-Krähenbühl,f,Herzogenbuchsee,Bern,NA
50000,Markus,Graf,m,Matten b. Interlaken,Bern,NA
50001,Damaris,Lanz,f,Grosshöchstetten,Bern,NA
50002,Adrian,Megert,m,Schmidigen,Bern,NA
50003,Adelheid,Graf Pieren,f,Bleiken b. Oberdiessbach,Bern,NA
50004,Tony,Krähenbühl,m,La Ferrière,Bern,NA
50005,John,Leuenberger,m,Rüegsauschachen,Bern,NA
50006,Theo,Castelberg,m,Sumiswald,Bern,NA
50007,Christian,Locher,m,Hasle-Rüegsau,Bern,NA
50008,Silas,Hofer,m,Beatenberg,Bern,NA
50009,Simon,Matzinger,m,Sumiswald,Bern,NA
50010,Mathias,Röthlisberger,m,Zollbrück,Bern,NA
50011,Dominik,Fankhauser,m,Lützelflüh-Goldbach,Bern,NA
50012,Zoe,Sutter,f,Bremgarten AG,Aargau,SP/PS
50013,Sylvie,Ruffieux Guignard,f,Corsier GE,Genf,small right
50014,Samira,Marty,f,Oslo,Genf,SP/PS
50015,Michael,Andersen,m,Vandoeuvres,Genf,SVP/UDC
50016,Pierre,Schifferli,m,Genève,Genf,SVP/UDC
50017,Andrey,Nazheskin,m,Vaduz,Genf,SVP/UDC
50018,Gilbert,Rochat,m,Hang Zhou,Genf,SVP/UDC
50019,Alexandra,Klucznik-Schaller,f,Cranves-Sales,Genf,SVP/UDC
50020,Jean-Noël,Sudan,m,Genève,Genf,SVP/UDC
50021,André,Pfeffer,m,Meinier,Genf,SVP/UDC
50022,Marie-Agnès,Bertinat,f,Genève,Genf,SVP/UDC
50023,Eric,Bertinat,m,Genève,Genf,SVP/UDC
50024,Virna,Conti,f,Bellevue,Genf,SVP/UDC
50025,David,Dournow,m,Meyrin,Genf,SVP/UDC
50026,Céline,Amaudruz,f,Genève,Genf,SVP/UDC
50027,Damien,Guinchard,m,Carouge,Genf,SVP/UDC
50028,Marc,Leuenberger,m,Genève,Genf,SVP/UDC
50029,Manuel,Gomes de Almeida,m,Le Lignon,Genf,SVP/UDC
50030,Mathieu,Romanens,m,Genève,Genf,SVP/UDC
50031,Claude,Laporte,m,Hermance,Genf,SVP/UDC
50032,Christian,Cornuz,m,Carresse Cassaber,Genf,SP/PS
50033,Yves,Nidegger,m,Genève,Genf,SVP/UDC
50034,Thomas,Bläsi,m,Genève,Genf,SVP/UDC
50035,Jérôme,Fontana,m,Yaoundé,Genf,SP/PS
50036,François,Thion,m,Mont-Saxonnex,Genf,SP/PS
50037,Dario,Tobler,m,Obergerlafingen,Solothurn,small left
50038,Jan,Hug,m,Gerlafingen,Solothurn,small left
50040,Félicie,Chinet,f,Lausanne,Waadt,others
50041,Alexis,Clerc,m,Yverdon-les-Bains,Waadt,others
50042,Marcia,Arm,f,Payerne,Waadt,others
50043,Jean-Marc,Vandel,m,Savigny,Waadt,others
50044,Emmanuelle,Germond,f,Lausanne,Waadt,others
50045,Carlos,Polo,m,Nyon,Waadt,others
50046,Bernard,Déglon,m,Fribourg,Waadt,others
50047,Marie-France,Perroud,f,Lausanne,Waadt,others
50048,Loïc,Arm,m,St-Maurice,Waadt,others
50049,Ariane,Beldi,f,Crans-près-Céligny,Waadt,others
50051,Marco,Bertoli,m,Cadenazzo,Tessin,FDP/PLR
50052,Karin,Valenzano Rossi,f,Cadro,Tessin,FDP/PLR
50053,Michela,Pfyffer,f,Agno,Tessin,FDP/PLR
50054,Rocco,Cattaneo,m,Bironico,Tessin,FDP/PLR
50055,Stefano,Steiger,m,Ascona,Tessin,FDP/PLR
50056,Natalia,Ferrara,f,Stabio,Tessin,FDP/PLR
50057,Alessandro,Spano,m,Locarno,Tessin,FDP/PLR
50058,Alex,Farinelli,m,Comano,Tessin,FDP/PLR
50059,Belinda,Mastev,f,Kloten,Zürich,GPS/PES
50060,Peter,Phillips,m,Wetzikon,Zürich,GPS/PES
50061,Eticus,Rozas,m,Zürich,Zürich,GPS/PES
50062,Judith,Hug,f,Thalwil,Zürich,GPS/PES
50063,Selma,L’Orange Seigo,f,Zürich,Zürich,GPS/PES
50064,Enid,Kopper Kiechl,f,Zürich,Zürich,GPS/PES
50065,Ersin,Dincer,m,Pfäffikon ZH,Zürich,GPS/PES
50066,Jasmin,Pokerschnig,f,Zürich,Zürich,GPS/PES
50067,Robert,Brunner,m,Steinmaur,Zürich,GPS/PES
50068,Christina,Hug,f,Zürich,Zürich,GPS/PES
50069,Eva,Virag Jansen,f,Zürich,Zürich,GPS/PES
50070,Arend (Arie),Bruinink,m,Effretikon,Zürich,GPS/PES
50071,Samuel (Sämi),Malapati,m,Zürich,Zürich,GPS/PES
50072,Viktor,Györffy,m,Zürich,Zürich,GPS/PES
50073,Francisco (Franco),Pavone,m,Zürich,Zürich,GPS/PES
50074,Sergio,Zanchi,m,Uster,Zürich,GPS/PES
50075,Luis Manuel,Calvo Salgado,m,Bülach,Zürich,GPS/PES
50076,Henrich,Kisker,m,Zürich,Zürich,GPS/PES
50077,Ulises,Rozas,m,Zürich,Zürich,GPS/PES
50078,Stefania,Prezioso,f,Genève,Genf,small left
50079,Jocelyne,Haller,f,Meyrin,Genf,small left
50080,Christian,Zaugg,m,Genève,Genf,NA
